Waf: Entering directory `/home/sonika/Desktop/ns-allinone-3.19/ns-3.19/build'
Waf: Leaving directory `/home/sonika/Desktop/ns-allinone-3.19/ns-3.19/build'
'build' finished successfully (1.548s)
3.26891	6834
3.27723	6876
3.28555	6917
3.29387	6958
3.30219	6999
3.31051	7040
3.31883	7080
3.32715	7120
3.33547	7160
3.34379	7200
3.35211	7239
3.36043	7278
3.36875	7317
3.37707	7356
3.38539	7395
3.39371	7433
3.40203	7471
3.41035	7509
3.41867	7547
3.42699	7585
3.43531	7622
3.44363	7659
3.45195	7696
3.46027	7733
3.46859	7770
3.47691	7806
3.48523	7842
3.49355	7878
3.50187	7914
3.51019	7950
3.51851	7986
3.52683	8021
3.53515	8056
3.54347	8091
3.55179	8126
3.56011	8161
3.56843	8196
3.57675	8231
3.58507	8265
3.59339	8299
3.60171	8333
3.61003	8367
3.61835	8401
3.62667	8435
3.63499	8469
3.64331	8502
3.65163	8535
3.65995	8568
3.66827	8601
3.67659	8634
3.68491	8667
3.69323	8700
3.70155	8733
3.70987	8765
3.71819	8797
3.72651	8829
3.73483	8861
3.74315	8893
3.75147	8925
3.75979	8957
3.76811	8989
3.77643	9020
3.78475	9051
3.79307	9082
3.80139	9113
3.80971	9144
3.81803	9175
3.82635	9206
3.83467	9237
3.84299	9268
3.85131	9298
3.85963	9328
3.86795	9358
3.87627	9388
3.88459	9418
3.89291	9448
3.90123	9478
3.90955	9508
3.91787	9538
3.92619	9568
3.93451	9598
3.94283	9627
3.95115	9656
3.95947	9685
3.96779	9714
3.97611	9743
3.98443	9772
3.99275	9801
4.00107	9830
4.00939	9859
4.01771	9888
4.02603	9917
4.03435	9945
4.04267	9973
4.05099	10001
4.05931	10029
4.06763	10057
4.07595	10085
4.08427	10113
4.09259	10141
4.10091	10169
4.10923	10197
4.11755	10225
4.12587	10253
4.13419	10281
4.14251	10308
4.15083	10335
4.15915	10362
4.16747	10389
4.17579	10416
4.18411	10443
4.19243	10470
4.20075	10497
4.20907	10524
4.21739	10551
4.22571	10578
4.23403	10605
4.24235	10632
4.25067	10659
4.25899	10685
4.26731	10711
4.27563	10737
4.28395	10763
4.29227	10789
4.30059	10815
4.30891	10841
4.31723	10867
4.32555	10893
4.33387	10919
4.34219	10945
4.35051	10971
4.35883	10997
4.36715	11023
4.37547	11049
4.38379	11075
4.39211	11100
4.40043	11125
4.40875	11150
4.41707	11175
4.42539	11200
4.43371	11225
4.44203	11250
4.45035	11275
4.45867	11300
4.46699	11325
4.47531	11350
4.48363	11375
4.49195	11400
4.50027	11425
4.50859	11450
4.51691	11475
4.52523	11500
4.53355	11524
4.54187	11548
4.55019	11572
4.55851	11596
4.56683	11620
4.57515	11644
4.58347	11668
4.59179	11692
4.60011	11716
4.60843	11740
4.61675	11764
4.62507	11788
4.63339	11812
4.64171	11836
4.65003	11860
4.65835	11884
4.66667	11908
4.67499	11932
4.68331	11956
4.69163	11980
4.69995	12003
4.70827	12026
4.71659	12049
4.72491	12072
4.73323	12095
4.74155	12118
4.74987	12141
4.75819	12164
4.76651	12187
4.77483	12210
4.78315	12233
4.79147	12256
4.79979	12279
4.80811	12302
4.81643	12325
4.82475	12348
4.83307	12371
4.84139	12394
4.84971	12417
4.85803	12440
4.86635	12463
4.87467	12486
4.88299	12509
4.89131	12531
4.89963	12553
4.90795	12575
4.91627	12597
4.92459	12619
4.93291	12641
4.94123	12663
4.94955	12685
4.95787	12707
4.96619	12729
4.97451	12751
4.98283	12773
4.99115	12795
4.99947	12817
5.00779	12839
5.01611	12861
5.02443	12883
5.03275	12905
5.04107	12927
5.04939	12949
5.05771	12971
5.06603	12993
5.07435	13015
5.08267	13037
5.09099	13059
5.09931	13080
5.10763	13101
5.11595	13122
5.12427	13143
5.13259	13164
5.14091	13185
5.14923	13206
5.15755	13227
5.16587	13248
5.17419	13269
5.18251	13290
5.19083	13311
5.19915	13332
5.20747	13353
5.21579	13374
5.22411	13395
5.23243	13416
5.24075	13437
5.24907	13458
5.25739	13479
5.26571	13500
5.27403	13521
5.28235	13542
5.29067	13563
5.29899	13584
5.30731	13605
5.31563	13626
5.32395	13647
5.33227	13668
5.34059	13689
5.34891	13709
5.35723	13729
5.36555	13749
5.37387	13769
5.38219	13789
5.39051	13809
5.39883	13829
5.40715	13849
5.41547	13869
5.42379	13889
5.43211	13909
5.44043	13929
5.44875	13949
5.45707	13969
5.46539	13989
5.47371	14009
5.48203	14029
5.49035	14049
5.49867	14069
5.50699	14089
5.51531	14109
5.52363	14129
5.53195	14149
5.54027	14169
5.54859	14189
5.55691	14209
5.56523	14229
5.57355	14249
5.58187	14269
5.59019	14289
5.59851	14309
5.60683	14329
5.61515	14349
5.62347	14369
5.63179	14388
5.64011	14407
5.64843	14426
5.65675	14445
5.66507	14464
5.67339	14483
5.68171	14502
5.69003	14521
5.69835	14540
5.70667	14559
5.71499	14578
5.72331	14597
5.73163	14616
5.73995	14635
5.74827	14654
5.75659	14673
5.76491	14692
5.77323	14711
5.78155	14730
5.78987	14749
5.79819	14768
RxDrop at 5.80444
5.81395	14787
5.82315	2900
5.82814	1292
5.82814	1514
5.834	1703
5.83987	1871
5.84811	2024
5.85643	2165
5.86475	2297
5.87307	2422
5.88139	2540
5.88971	2653
5.89803	2761
5.90635	2865
5.91467	2965
5.92299	3061
5.93131	3154
5.93963	3245
5.94795	3333
5.95627	3419
5.96459	3503
5.97291	3585
5.98123	3665
5.98954	3743
5.99786	3819
6.00618	3894
6.0145	3967
6.02282	4039
6.03114	4110
6.03946	4179
6.04778	4247
6.0561	4314
6.06442	4380
6.07274	4445
6.08106	4509
6.08938	4572
6.0977	4634
6.10602	4695
6.11434	4756
6.12266	4816
6.13098	4875
6.1393	4933
6.14762	4991
6.15594	5048
6.16426	5104
6.17258	5160
6.1809	5215
6.18922	5270
6.19754	5324
6.20586	5377
6.21418	5430
6.2225	5482
6.23082	5534
6.23914	5585
6.24746	5636
6.25578	5686
6.2641	5736
6.27242	5786
6.28074	5835
6.28906	5884
6.29738	5932
6.3057	5980
6.31402	6028
6.32234	6075
6.33066	6122
6.33898	6168
6.3473	6214
6.35562	6260
6.36394	6305
6.37226	6350
6.38058	6395
6.3889	6439
6.39722	6483
6.40554	6527
6.41386	6571
6.42218	6614
6.4305	6657
6.43882	6700
6.44714	6742
RxDrop at 6.4534
6.46291	6784
6.4721	2900
6.4771	1292
6.4771	1514
6.48296	1703
6.48883	1871
6.49706	2024
6.50538	2165
6.5137	2297
6.52202	2422
6.53034	2540
6.53866	2653
6.54698	2761
6.5553	2865
6.56362	2965
6.57194	3061
6.58026	3154
6.58858	3245
6.5969	3333
6.60522	3419
6.61354	3503
6.62186	3585
6.63018	3665
6.6385	3743
6.64682	3819
6.65514	3894
6.66346	3967
6.67178	4039
6.6801	4110
6.68842	4179
6.69674	4247
6.70506	4314
6.71338	4380
6.7217	4445
6.73002	4509
6.73834	4572
6.74666	4634
6.75498	4695
6.7633	4756
6.77162	4816
6.77994	4875
6.78826	4933
6.79658	4991
6.8049	5048
6.81322	5104
6.82154	5160
6.82986	5215
6.83818	5270
6.8465	5324
6.85482	5377
6.86314	5430
6.87146	5482
6.87978	5534
6.8881	5585
6.89642	5636
6.90474	5686
6.91306	5736
6.92138	5786
6.9297	5835
6.93802	5884
6.94634	5932
6.95466	5980
6.96298	6028
6.9713	6075
6.97962	6122
6.98794	6168
6.99626	6214
7.00458	6260
7.0129	6305
7.02122	6350
7.02954	6395
7.03786	6439
7.04618	6483
7.0545	6527
7.06282	6571
7.07114	6614
7.07946	6657
7.08778	6700
7.0961	6742
7.10442	6784
7.11274	6826
7.12106	6868
7.12938	6909
7.1377	6950
7.14602	6991
7.15434	7032
7.16266	7072
7.17098	7112
7.1793	7152
7.18762	7192
7.19594	7231
7.20426	7270
7.21258	7309
7.2209	7348
7.22922	7387
7.23754	7425
7.24586	7463
7.25418	7501
7.2625	7539
7.27082	7577
7.27914	7614
7.28746	7651
7.29578	7688
7.3041	7725
7.31242	7762
7.32074	7799
7.32906	7835
7.33738	7871
7.3457	7907
7.35402	7943
7.36234	7979
RxDrop at 7.36772
7.37898	2680
7.38398	1072
7.38398	1340
7.38892	1554
RxDrop at 7.39356
7.58976	536
7.59475	1072
7.60067	1340
7.60658	1554
7.6125	1738
7.61842	1903
7.62341	2053
7.6284	2192
7.63339	2323
7.63524	2446
7.63931	2563
7.64116	2675
7.64523	2782
7.64708	2885
7.65114	2984
7.65299	3080
7.65614	3173
7.65799	3263
7.66113	3351
7.66298	3436
7.66483	3519
7.66705	3600
7.6689	3679
7.67074	3757
7.67296	3833
7.67481	3907
7.67666	3980
7.67851	4052
7.68036	4122
7.68221	4191
7.68406	4259
7.68591	4326
7.68776	4392
7.68961	4457
7.69146	4521
7.69331	4584
7.69503	4646
7.70259	4707
7.71091	4768
7.71923	4828
7.72755	4887
7.73587	4945
7.74419	5003
7.75251	5060
7.76083	5116
7.76915	5172
7.77747	5227
7.78579	5281
7.79411	5335
7.80243	5388
7.81075	5441
7.81907	5493
7.82739	5545
7.83571	5596
7.84403	5647
7.85235	5697
7.86067	5747
7.86899	5796
7.87731	5845
7.88563	5894
7.89395	5942
7.90227	5990
7.91059	6037
7.91891	6084
7.92723	6131
7.93555	6177
7.94387	6223
7.95219	6269
7.96051	6314
7.96883	6359
7.97715	6404
7.98547	6448
7.99379	6492
8.00211	6536
8.01043	6579
8.01875	6622
8.02707	6665
8.03539	6708
8.04371	6750
8.05203	6792
8.06035	6834
8.06867	6876
8.07699	6917
8.08531	6958
8.09363	6999
8.10195	7040
8.11027	7080
8.11859	7120
8.12691	7160
8.13523	7200
8.14355	7239
RxDrop at 8.15068
8.15187	7278
8.16851	2900
8.16938	3436
8.1735	1292
8.1735	1514
8.17844	1703
8.18602	1871
8.19434	2024
8.20266	2165
8.21098	2297
8.2193	2422
8.22762	2540
8.23594	2653
8.24426	2761
8.25258	2865
8.2609	2965
8.26922	3061
8.27754	3154
8.28586	3245
8.29418	3333
8.3025	3419
8.31082	3503
8.31914	3585
8.32746	3665
8.33578	3743
8.3441	3819
8.35242	3894
8.36074	3967
8.36906	4039
8.37738	4110
8.3857	4179
8.39402	4247
8.40234	4314
8.41066	4380
8.41898	4445
8.4273	4509
8.43562	4572
8.44394	4634
8.45226	4695
8.46058	4756
8.4689	4816
8.47722	4875
8.48554	4933
8.49386	4991
8.50218	5048
8.5105	5104
8.51882	5160
8.52714	5215
8.53546	5270
8.54378	5324
8.5521	5377
8.56042	5430
8.56874	5482
8.57706	5534
8.58538	5585
8.5937	5636
8.60202	5686
8.61034	5736
8.61866	5786
8.62698	5835
8.6353	5884
8.64362	5932
8.65194	5980
8.66026	6028
8.66858	6075
8.6769	6122
8.68522	6168
8.69354	6214
8.70186	6260
8.71018	6305
8.7185	6350
8.72682	6395
8.73514	6439
8.74346	6483
8.75178	6527
8.7601	6571
8.76842	6614
8.77674	6657
8.78506	6700
8.79338	6742
8.8017	6784
8.81002	6826
8.81834	6868
8.82666	6909
8.83498	6950
8.8433	6991
8.85162	7032
8.85994	7072
8.86826	7112
8.87658	7152
8.8849	7192
8.89322	7231
8.90154	7270
8.90986	7309
8.91818	7348
8.9265	7387
8.93482	7425
8.94314	7463
8.95146	7501
8.95978	7539
8.9681	7577
8.97642	7614
8.98474	7651
8.99306	7688
9.00138	7725
9.0097	7762
9.01802	7799
9.02634	7835
9.03466	7871
9.04298	7907
9.0513	7943
9.05962	7979
9.06794	8015
9.07626	8050
9.08458	8085
9.0929	8120
9.10122	8155
9.10954	8190
9.11786	8225
9.12618	8259
9.1345	8293
9.14282	8327
9.15114	8361
9.15946	8395
9.16778	8429
9.1761	8463
9.18442	8496
9.19274	8529
9.20106	8562
9.20938	8595
9.2177	8628
9.22602	8661
9.23434	8694
9.24266	8727
9.25098	8759
9.2593	8791
9.26762	8823
9.27594	8855
9.28426	8887
9.29258	8919
9.3009	8951
9.30922	8983
9.31754	9014
